OBJECTID,SEG_ID,STREETNAME,ST_CODE,ONEWAY,CLASS,TYPE,Shape__Length
2430,440613,S  13TH  ST,88060,TF,3,Paint Buffered,210.721728804553
2431,440642,SPRUCE  ST,73960,FT,3,Paint Buffered,223.524430046195
2432,440649,SPRUCE  ST,73960,FT,3,Paint Buffered,225.106828320572
2433,440646,SPRUCE  ST,73960,FT,3,Paint Buffered,224.025609430021
2434,440645,S  10TH  ST,88000,FT,3,Paint Buffered,112.828639245403
2435,440621,S  10TH  ST,88000,FT,3,Paint Buffered,116.846835836586
2436,441410,SPRUCE  ST,73960,FT,3,Paint Buffered,132.091470092508
2437,441411,SPRUCE  ST,73960,FT,3,Paint Buffered,83.5063007026765
2438,441412,SPRUCE  ST,73960,FT,3,Paint Buffered,232.19849788827
2439,441413,SPRUCE  ST,73960,FT,3,Paint Buffered,447.492558763462
2440,441414,SPRUCE  ST,73960,FT,3,Paint Buffered,445.355734337008
2441,441415,SPRUCE  ST,73960,FT,3,Paint Buffered,448.737585309342
2442,441766,SPRUCE  ST,73960,FT,3,Paint Buffered,229.788513198741
2443,441417,SPRUCE  ST,73960,FT,3,Paint Buffered,219.780604802738
2444,441204,S  CHRISTOPHER COLUMBUS  BLVD,23055,B,2,Conventional,354.855487828836
2445,441420,ARCH  ST,13000,FT,3,Sharrow,264.807155889156
2446,441328,N  2ND  ST,87830,TF,3,Paint Buffered,471.82675304851
2447,441319,SPRING GARDEN  ST,73800,TF,2,Paint Buffered,276.959590485355
2448,441326,N  2ND  ST,87830,TF,3,Paint Buffered,450.474110592537
2449,441812,SPRING GARDEN  ST,73800,FT,2,Paint Buffered,276.986836861167
2450,441035,SPRING GARDEN  ST,73800,TF,2,Paint Buffered,724.88328261664
2451,441816,SPRING GARDEN  ST,73800,FT,2,Paint Buffered,191.174557896586
2452,440699,N  DELAWARE  AVE,28000,B,2,Two Way Protected Bicycle Lane,266.903914050728
2453,441818,SPRING GARDEN  ST,73800,FT,2,Paint Buffered,230.610605408836
2454,441820,SPRING GARDEN  ST,73800,FT,2,Paint Buffered,251.027167534431
2455,441648,SPRING GARDEN  ST,73800,TF,2,Paint Buffered,229.407840329463
2456,441649,SPRING GARDEN  ST,73800,TF,2,Paint Buffered,249.078041101226
2457,440481,CHESTNUT  ST,22820,TF,2,Bus Bike Lane,455.6671178027
2458,441295,CHESTNUT  ST,22820,TF,2,Bus Bike Lane,444.405057922917
2459,440427,S  10TH  ST,88000,FT,3,Paint Buffered,45.6586364710514
2460,440355,N  10TH  ST,87990,TF,3,Sharrow,124.833548718525
2461,440360,N  10TH  ST,87990,TF,3,Sharrow,217.909367013849
2462,440395,MARKET  ST,53560,B,2,Bus Bike Lane,448.34495440079
2463,440401,MARKET  ST,53560,B,2,Bus Bike Lane,445.853970203912
2464,440422,MARKET  ST,53560,B,2,Bus Bike Lane,461.646757319763
2465,441168,N  INDEPENDENCE  MALL,44833,TF,2,Conventional,747.82777754498
2466,441169,S  INDEPENDENCE  MALL,44836,FT,2,Conventional,366.655116902654
2467,441170,S  INDEPENDENCE  MALL,44836,FT,2,Conventional,195.736137156665
2468,441174,S  INDEPENDENCE  MALL,44829,TF,2,Conventional,162.441385708199
2469,441173,S  INDEPENDENCE  MALL,44829,TF,2,Conventional,181.138430608758
2470,441404,N  INDEPENDENCE  MALL,44825,FT,2,Conventional,747.781468956141
2471,542589,MEMPHIS  ST,55460,TF,5,Sharrow,196.535019528854
2472,542632,MEMPHIS  ST,55460,TF,5,Sharrow,195.367898447492
2473,542665,MEMPHIS  ST,55460,TF,5,Sharrow,199.125177483468
2474,543370,E  COLUMBIA  AVE,24380,TF,3,Sharrow,354.602227370695
2475,543369,BELGRADE  ST,16580,FT,5,Sharrow,156.574609048934
2476,543429,E  COLUMBIA  AVE,24380,TF,3,Sharrow,189.83520064163
2477,543527,E  COLUMBIA  AVE,24380,TF,3,Sharrow,391.223533770648
2478,543355,BELGRADE  ST,16580,FT,5,Sharrow,155.578004965677
2479,543327,BELGRADE  ST,16580,FT,5,Sharrow,143.110599119998
2480,543204,E  PALMER  ST,62820,FT,4,Sharrow,200.353040998026
2481,543216,E  PALMER  ST,62820,FT,4,Sharrow,98.5421013457503
2482,542918,TULIP  ST,78020,FT,5,Sharrow,154.388528950499
2483,543112,MEMPHIS  ST,55460,TF,5,Sharrow,246.24613776201
2484,543042,MEMPHIS  ST,55460,TF,5,Sharrow,26.0488272063189
2485,543021,MEMPHIS  ST,55460,TF,5,Sharrow,154.610040257734
2486,542965,MEMPHIS  ST,55460,TF,5,Sharrow,154.083285590998
2487,542827,TULIP  ST,78020,FT,5,Sharrow,211.951215815096
2488,543431,MARLBOROUGH  ST,53660,FT,4,Sharrow,289.206313230622
2489,543388,BELGRADE  ST,16580,FT,5,Sharrow,199.191018334537
2490,543430,BELGRADE  ST,16580,FT,5,Sharrow,207.130699925721
2491,542640,W  BERKS  ST,17200,B,4,Conventional,355.210390262352
2492,542661,W  BERKS  ST,17200,B,4,Conventional,153.422649959804
2493,542648,W  BERKS  ST,17200,B,4,Conventional,167.046817428932
2494,542644,W  BERKS  ST,17200,B,4,Conventional,196.320806445038
2495,542687,W  BERKS  ST,17200,B,4,Conventional,130.86184011721
2496,542679,W  BERKS  ST,17200,B,4,Conventional,130.673422349465
2497,880018,WILLITS  RD,83420,B,3,Sharrow,659.621807061025
2498,860884,WILLITS  RD,83420,B,3,Sharrow,267.951496292632
2499,860882,WILLITS  RD,83420,B,3,Sharrow,505.134260980454
2500,860095,WILLITS  RD,83420,B,3,Sharrow,679.889454446162
2501,860865,WILLITS  RD,83420,B,3,Sharrow,393.638515821171
2502,860812,WILLITS  RD,83420,B,3,Sharrow,539.910085077899
2503,860807,WILLITS  RD,83420,B,3,Sharrow,300.694366766318
2504,860080,WELSH  RD,82240,B,3,Conventional,497.945583882079
2505,960208,VERREE  RD,79980,B,2,Conventional,283.51081492789
2506,960203,VERREE  RD,79980,B,2,Conventional,280.429035117392
2507,960198,VERREE  RD,79980,B,2,Conventional,282.661975383512
2508,860131,VERREE  RD,79980,B,2,Conventional,562.193524481008
2509,860003,VERREE  RD,79980,B,2,Conventional,280.394637985406
2510,960217,VERREE  RD,79980,B,2,Conventional,280.265300835141
2511,960222,VERREE  RD,79980,B,2,Conventional,276.75618949723
2512,860136,VERREE  RD,79980,B,2,Conventional,256.532357951498
2513,840441,ROCKWELL  AVE,69060,B,4,Conventional,463.480233755991
2514,1060115,BARTLETT  ST,16080,FT,5,Conventional,428.260919101288
2515,1060116,BARTLETT  ST,16080,FT,5,Conventional,369.290593225901
2516,1060506,VERREE  RD,79980,B,2,Conventional,427.67390498732
2517,1060505,VERREE  RD,79980,B,2,Conventional,517.796740537174
2518,1060517,VERREE  RD,79980,B,2,Conventional,924.995842651228
2519,960028,VERREE  RD,79980,B,2,Conventional,599.599496156885
2520,960061,VERREE  RD,79980,B,2,Conventional,324.245404047585
2521,960054,VERREE  RD,79980,B,2,Conventional,1059.3170381189
2522,860233,LORETTO  AVE,51660,B,4,Conventional,269.859522895
2523,860220,SUMMERDALE  AVE,75420,B,4,Conventional,291.153086644571
2524,860203,SUMMERDALE  AVE,75420,B,4,Conventional,268.692805376899
2525,860250,SUMMERDALE  AVE,75420,B,4,Conventional,230.550447741854
2526,860273,LORETTO  AVE,51660,B,4,Conventional,261.364275570903
2527,860261,LORETTO  AVE,51660,B,4,Conventional,266.393117167349
2528,860232,SUMMERDALE  AVE,75420,B,4,Conventional,269.666014682871
2529,860241,SUMMERDALE  AVE,75420,B,4,Conventional,216.947360133202
2530,860271,SUMMERDALE  AVE,75420,B,4,Conventional,330.386400062994
2531,860259,SUMMERDALE  AVE,75420,B,4,Conventional,330.870494882363
2532,960184,VERREE  RD,79980,B,2,Conventional,337.219736206393
2533,960107,BLOOMFIELD  AVE,17980,B,3,Conventional,1130.25856027576
2534,960350,LOTT  AVE,51740,B,4,Conventional,306.589948211207
2535,960354,LOTT  AVE,51740,B,4,Conventional,282.145684892192
2536,960356,LOTT  AVE,51740,B,4,Conventional,277.414844272095
2537,960388,LOTT  AVE,51740,B,4,Conventional,285.776494292821
2538,960349,LOTT  AVE,51740,B,4,Conventional,379.9826185392
2539,960357,BUSTLETON  AVE,20020,B,2,Conventional,395.700731808965
2540,960389,LOTT  AVE,51740,B,4,Conventional,285.26297097542
2541,960396,LOTT  AVE,51740,B,4,Conventional,273.532531426361
2542,960393,LOTT  AVE,51740,B,4,Conventional,288.27537705317
2543,960390,LOTT  AVE,51740,B,4,Conventional,271.243597509674
2544,1060515,VERREE  RD,79980,B,2,Conventional,647.01744349099
2545,1060671,NORTHEAST  BLVD,60185,B,3,Conventional,147.13453889299
2546,1060672,NORTHEAST  BLVD,60185,B,3,Conventional,358.008416493935
2547,1060667,NORTHEAST  BLVD,60185,B,3,Conventional,328.434953408076
2548,1060680,JAMISON  AVE,45860,B,4,Conventional,433.417721557852
2549,1060682,TOMLINSON  RD,77540,B,4,Conventional,252.301908120915
2550,960467,HALDEMAN  AVE,39980,B,3,Conventional,756.182602356909
2551,1060674,NORTHEAST  BLVD,60185,B,4,Conventional,1041.78858808805
2552,960769,BLOOMFIELD  AVE,17980,B,3,Conventional,637.231493564326
2553,960768,BLOOMFIELD  AVE,17980,B,3,Conventional,342.241025140737
2554,960101,BLOOMFIELD  AVE,17980,B,3,Conventional,772.812860111344
2555,960106,VERREE  RD,79980,B,2,Conventional,546.393074555138
2556,840442,ROCKWELL  AVE,69060,B,4,Conventional,207.140646626062
2557,1060516,VERREE  RD,79980,B,2,Conventional,636.070861073026
2558,1060507,BUSTLETON  AVE,20020,B,2,Conventional,826.963666680308
2559,860283,LORETTO  AVE,51660,B,4,Conventional,262.718108201495
2560,860306,LORETTO  AVE,51660,B,4,Conventional,288.153609623305
2561,860294,LORETTO  AVE,51660,B,4,Conventional,300.934851990662
2562,840388,VERREE  RD,79980,B,2,Conventional,281.780877371044
2563,840390,HARTEL  AVE,40960,B,4,Conventional,543.485351635251
2564,840391,VERREE  RD,79980,B,2,Conventional,278.188976314497
2565,840389,VERREE  RD,79980,B,2,Conventional,279.624096984744
2566,840380,VERREE  RD,79980,B,2,Conventional,349.432478125172
2567,840377,VERREE  RD,79980,B,2,Conventional,254.71850055557
2568,840376,VERREE  RD,79980,B,2,Conventional,294.640353058041
2569,840378,VERREE  RD,79980,B,2,Conventional,245.88334718524
2570,840395,VERREE  RD,79980,B,2,Conventional,299.536649115481
2571,840387,HARTEL  AVE,40960,B,4,Conventional,221.213005529767
2572,840386,HARTEL  AVE,40960,B,4,Conventional,478.478574655765
2573,840444,ROCKWELL  AVE,69060,B,4,Conventional,636.470833214602
2574,840443,ROCKWELL  AVE,69060,B,4,Conventional,654.020855823853
2575,1060684,TOMLINSON  RD,77540,B,4,Conventional,287.576417897345
2576,1060686,TOMLINSON  RD,77540,B,4,Conventional,494.063425466451
2577,1060683,JAMISON  AVE,45860,B,4,Conventional,662.924260377553
2578,960534,LOTT  AVE,51740,B,4,Conventional,62.2662156197495
2579,960535,LOTT  AVE,51740,B,4,Conventional,60.3164477610206
2580,960351,BUSTLETON  AVE,20020,B,2,Conventional,571.218251685311
2581,960436,BUSTLETON  AVE,20020,B,2,Conventional,575.656703614682
2582,960431,BUSTLETON  AVE,20020,B,2,Conventional,981.176070460617
2583,960504,WELSH  RD,82240,B,3,Conventional,700.421281103209
2584,960500,WELSH  RD,82240,B,3,Conventional,895.719502379339
2585,960502,WELSH  RD,82240,B,3,Conventional,152.989505614421
2586,1060621,RENNARD  ST,67960,B,4,Conventional,339.653739512959
2587,1060624,RENNARD  ST,67960,B,4,Conventional,501.14246865255
2588,1060623,RENNARD  ST,67960,B,4,Conventional,349.544428561027
2589,1060670,NORTHEAST  BLVD,60185,B,3,Conventional,143.706827256904
2590,1060510,RED LION  RD,67640,B,2,Conventional,308.412852213178
2591,1060511,RED LION  RD,67640,B,2,Conventional,328.460775627977
2592,1060565,RED LION  RD,67640,B,2,Conventional,1482.6798427295
2593,1060509,RED LION  RD,67640,B,2,Conventional,729.539053139024
2594,1060504,VERREE  RD,79980,B,2,Conventional,662.762942955643
2595,1060503,VERREE  RD,79980,B,2,Conventional,187.637364695877
2596,1060512,VERREE  RD,79980,B,2,Conventional,463.818433637804
2597,1060540,RED LION  RD,67640,B,2,Conventional,347.431126432901
2598,1060541,RED LION  RD,67640,B,2,Conventional,102.254112732091
2599,1060548,RED LION  RD,67640,B,2,Conventional,351.267257529078
2600,1060570,HALDEMAN  AVE,39980,B,3,Conventional,1126.16065628096
2601,1060549,RED LION  RD,67640,B,2,Conventional,264.578515840332
2602,1060551,RED LION  RD,67640,B,2,Conventional,1114.15856401441
2603,960375,BUSTLETON  AVE,20020,B,2,Conventional,532.975206509132
2604,960361,BUSTLETON  AVE,20020,B,2,Conventional,170.478599766953
2605,960366,BUSTLETON  AVE,20020,B,2,Conventional,200.130696066388
2606,960416,GRANT  AVE,38120,B,2,Conventional,567.685282609103
2607,960423,GRANT  AVE,38120,B,2,Conventional,270.567012238477
2608,960422,GRANT  AVE,38120,B,2,Conventional,258.673255825732
2609,960499,GRANT  AVE,38120,B,2,Paint Buffered,579.845524351394
2610,960531,GRANT  AVE,38120,B,2,Conventional,62.330467771268
2611,960532,GRANT  AVE,38120,B,2,Conventional,58.6594980568584
2612,960533,GRANT  AVE,38120,B,2,Conventional,55.0092713536973
2613,960498,GRANT  AVE,38120,B,2,Paint Buffered,1066.81361619271
2614,960421,GRANT  AVE,38120,B,2,Conventional,277.651146951115
2615,960419,GRANT  AVE,38120,B,2,Conventional,284.063702096659
2616,960385,GRANT  AVE,38120,B,2,Conventional,555.089026438707
2617,960381,GRANT  AVE,38120,B,2,Conventional,264.723421020647
2618,960379,GRANT  AVE,38120,B,2,Conventional,419.615312922556
2619,860805,WELSH  RD,82240,B,3,Conventional,260.512520723875
2620,960301,BUSTLETON  AVE,20020,B,2,Conventional,279.282686995197
2621,960608,BUSTLETON  AVE,20020,B,2,Conventional,1104.47664190546
2622,860006,BUSTLETON  AVE,20020,B,2,Conventional,624.43880322002
2623,960229,BUSTLETON  AVE,20020,B,2,Conventional,289.275442089181
2624,860217,BUSTLETON  AVE,20020,B,2,Conventional,159.041200947975
2625,860196,BUSTLETON  AVE,20020,B,2,Conventional,478.405598719004
2626,860235,CASTOR  AVE,21880,B,2,Sharrow,675.469627967316
2627,860210,BUSTLETON  AVE,20020,B,2,Conventional,437.471998306306
2628,860288,CASTOR  AVE,21880,B,2,Sharrow,273.303708667195
2629,860300,CASTOR  AVE,21880,B,2,Sharrow,274.783908383107
2630,860279,CASTOR  AVE,21880,B,2,Sharrow,270.218808490415
2631,860588,CASTOR  AVE,21880,B,2,Sharrow,276.439408875378
2632,860308,CASTOR  AVE,21880,B,2,Sharrow,286.649762574353
2633,1060617,RENNARD  ST,67960,B,4,Conventional,374.680506325962
2634,1060616,RENNARD  ST,67960,B,4,Conventional,271.317523103089
2635,1060618,RENNARD  ST,67960,B,4,Conventional,298.860852259507
2636,1060632,RENNARD  ST,67960,B,4,Conventional,249.4592795536
2637,1060620,RENNARD  ST,67960,B,4,Conventional,276.945075022546
2638,1060633,RENNARD  ST,67960,B,4,Conventional,782.46274842701
2639,1060635,RENNARD  ST,67960,B,4,Conventional,311.308308884448
2640,1060646,RENNARD  ST,67960,B,4,Conventional,282.311307375536
2641,1060642,RENNARD  ST,67960,B,4,Conventional,367.713179362722
2642,1060638,RENNARD  ST,67960,B,4,Conventional,285.5519906058
2643,1060640,RENNARD  ST,67960,B,4,Conventional,269.225072639438
2644,1060644,RENNARD  ST,67960,B,4,Conventional,364.040540625713
2645,1060647,RENNARD  ST,67960,B,4,Conventional,49.1630687721731
2646,960449,BUSTLETON  AVE,20020,B,2,Conventional,229.040790666388
2647,960448,HALDEMAN  AVE,39980,B,3,Conventional,977.936042910429
2648,1060508,BUSTLETON  AVE,20020,B,2,Conventional,862.356236439357
2649,960640,BUSTLETON  AVE,20020,B,2,Conventional,1477.70542436256
2650,1060677,JAMISON  AVE,45860,B,4,Conventional,286.981460091561
2651,1060681,TOMLINSON  RD,77540,B,4,Conventional,614.591143758421
2652,840362,ROCKWELL  AVE,69060,B,4,Conventional,530.856115648874
2653,840393,ROCKWELL  AVE,69060,B,4,Conventional,1113.76044096867
2654,860024,DUNGAN  RD,29475,B,4,Conventional,699.450545734065
2655,860239,DUNGAN  RD,29475,B,4,Conventional,1316.99887134229
2656,960294,BUSTLETON  AVE,20020,B,2,Conventional,368.091384251583
2657,960623,BUSTLETON  AVE,20020,B,2,Conventional,814.846392025995
2658,960289,BUSTLETON  AVE,20020,B,2,Conventional,951.13083471608
2659,960283,BUSTLETON  AVE,20020,B,2,Conventional,439.229141331224
2660,1060678,JAMISON  AVE,45860,B,4,Conventional,270.129929488497
2661,1060702,JAMISON  AVE,45860,B,4,Conventional,257.87380598348
2662,960399,LOTT  AVE,51740,B,4,Conventional,252.920961245979
2663,1060117,FENWICK  RD,33835,FT,5,Conventional,383.624914105553
2664,960248,BUSTLETON  AVE,20020,B,2,Conventional,280.856075055644
2665,760162,TORRESDALE  AVE,77600,B,2,Conventional,278.117550768775
2666,761533,BROUS  AVE,19380,B,4,Conventional,172.719946049047
2667,761534,BROUS  AVE,19380,B,4,Conventional,187.928879965419
2668,861176,BROUS  AVE,19380,B,4,Conventional,536.002491657103
2669,760146,TORRESDALE  AVE,77600,B,2,Conventional,181.78604126536
2670,861121,WELSH  RD,82240,B,3,Conventional,387.226821176728
2671,760152,TORRESDALE  AVE,77600,B,2,Conventional,380.434228133605
2672,760988,PRINCETON  AVE,65740,B,4,Conventional,227.33749333144
2673,761031,TYSON  AVE,78240,B,3,Conventional,228.107778879894
2674,760976,PRINCETON  AVE,65740,B,4,Conventional,224.758064858263
2675,760139,TORRESDALE  AVE,77600,B,2,Conventional,206.871577113833
2676,760142,TORRESDALE  AVE,77600,B,2,Conventional,184.499355996506
2677,760143,TORRESDALE  AVE,77600,B,2,Conventional,159.484125761341
2678,760144,TORRESDALE  AVE,77600,B,2,Conventional,183.963745056217
2679,760145,TORRESDALE  AVE,77600,B,2,Conventional,199.255078672752
2680,760140,TORRESDALE  AVE,77600,B,2,Conventional,181.807098971459
2681,760141,TORRESDALE  AVE,77600,B,2,Conventional,206.279743828509
2682,760137,TORRESDALE  AVE,77600,B,2,Conventional,180.234047875539
2683,760138,TORRESDALE  AVE,77600,B,2,Conventional,207.387367606455
2684,760136,TORRESDALE  AVE,77600,B,2,Conventional,196.713280880769
2685,760135,TORRESDALE  AVE,77600,B,2,Conventional,199.120382862963
2686,780016,TORRESDALE  AVE,77600,B,2,Conventional,272.878076109579
2687,780017,TORRESDALE  AVE,77600,B,2,Conventional,203.38777571986
2688,780018,TORRESDALE  AVE,77600,B,2,Conventional,195.462513352219
2689,761347,E  CHELTENHAM  AVE,22600,B,4,Conventional,201.467036210099
2690,761346,E  CHELTENHAM  AVE,22600,B,4,Conventional,616.433161442088
2691,760502,FRANKFORD  AVE,34960,B,2,Conventional,84.3506899256905
2692,761532,BROUS  AVE,19380,B,4,Conventional,190.5034985228
2693,760978,PRINCETON  AVE,65740,B,4,Conventional,225.063147287609
2694,760156,TORRESDALE  AVE,77600,B,2,Conventional,617.145822302097
2695,760155,TORRESDALE  AVE,77600,B,2,Conventional,615.632387855402
2696,760986,PRINCETON  AVE,65740,B,4,Conventional,225.371896779044
2697,760990,PRINCETON  AVE,65740,B,4,Conventional,225.277882181114
2698,760149,TORRESDALE  AVE,77600,B,2,Conventional,370.046688684438
2699,760147,TORRESDALE  AVE,77600,B,2,Conventional,528.998944372517
2700,760148,TORRESDALE  AVE,77600,B,2,Conventional,505.766836690342
2701,761402,RYAN  AVE,70060,B,3,Conventional,501.140612467385
2702,760157,TORRESDALE  AVE,77600,B,2,Conventional,554.970059279134
2703,760158,TORRESDALE  AVE,77600,B,2,Conventional,592.038717729934
2704,861179,BROUS  AVE,19380,B,4,Conventional,413.398300345055
2705,861200,RYAN  AVE,70060,B,3,Conventional,470.733786755992
2706,861192,RYAN  AVE,70060,B,3,Conventional,473.424912472021
2707,761495,TYSON  AVE,78240,B,3,Paint Buffered,561.23381092357
2708,861194,RYAN  AVE,70060,B,3,Conventional,871.137987144323
2709,761038,TYSON  AVE,78240,B,3,Paint Buffered,481.579958720052
2710,761499,TYSON  AVE,78240,B,3,Paint Buffered,562.332562496441
2711,760134,TORRESDALE  AVE,77600,B,2,Conventional,181.156285026328
2712,880443,TORRESDALE  AVE,77600,B,2,Conventional,273.685495439158
2713,880438,TORRESDALE  AVE,77600,B,2,Conventional,268.170465267521
2714,880367,TORRESDALE  AVE,77600,B,2,Conventional,341.199632497101
2715,880366,TORRESDALE  AVE,77600,B,2,Conventional,399.494214873094
2716,880441,ENFIELD  AVE,31800,B,5,Conventional,731.269580524159
2717,761044,TYSON  AVE,78240,B,3,Conventional,224.497530069238
2718,761043,TYSON  AVE,78240,B,3,Conventional,226.723707076516
2719,761042,TYSON  AVE,78240,B,3,Conventional,225.305117815507
2720,760974,PRINCETON  AVE,65740,B,4,Conventional,226.10332663877
2721,760970,PRINCETON  AVE,65740,B,4,Conventional,329.671933532094
2722,761040,TYSON  AVE,78240,B,3,Conventional,291.287155502875
2723,761039,TYSON  AVE,78240,B,3,Conventional,328.976764514815
2724,761047,TYSON  AVE,78240,B,3,Conventional,225.919057371505
2725,760984,PRINCETON  AVE,65740,B,4,Conventional,223.815977870057
2726,760982,PRINCETON  AVE,65740,B,4,Conventional,224.935893486065
2727,760980,PRINCETON  AVE,65740,B,4,Conventional,227.096716695648
2728,761050,TYSON  AVE,78240,B,3,Conventional,221.714397349085
2729,761049,TYSON  AVE,78240,B,3,Conventional,227.03730391684
2730,760153,TORRESDALE  AVE,77600,B,2,Conventional,367.962214389165
2731,760154,TORRESDALE  AVE,77600,B,2,Conventional,496.917721276841
2732,760992,PRINCETON  AVE,65740,B,4,Conventional,241.006130301487
2733,760150,TORRESDALE  AVE,77600,B,2,Sharrow,385.032641973552
2734,760151,TORRESDALE  AVE,77600,B,2,Conventional,717.48837623744
2735,760997,PRINCETON  AVE,65740,B,3,Conventional,225.416243550257
2736,760161,TORRESDALE  AVE,77600,B,2,Conventional,659.500519575843
2737,760160,TORRESDALE  AVE,77600,B,2,Conventional,660.817462935565
2738,760159,TORRESDALE  AVE,77600,B,2,Sharrow,661.260723234661
2739,760998,PRINCETON  AVE,65740,B,3,Conventional,211.711515891634
2740,760503,FRANKFORD  AVE,34960,B,2,Conventional,734.061640477704
2741,760582,OXFORD  AVE,62080,B,3,Conventional,456.193535529084
2742,760581,OXFORD  AVE,62080,B,3,Conventional,329.536266250038
2743,761329,OXFORD  AVE,62080,B,3,Conventional,302.181515053916
2744,761328,OXFORD  AVE,62080,B,3,Conventional,327.870480828407
2745,761334,OXFORD  AVE,62080,B,3,Conventional,154.687501625752
2746,761700,OXFORD  AVE,62080,B,3,Conventional,339.38348131455
2747,761696,OXFORD  AVE,62080,B,3,Conventional,529.604348466958
2748,760009,FRANKFORD  AVE,34960,B,2,Conventional,452.851754785025
2749,761353,E  CHELTENHAM  AVE,22600,B,4,Conventional,357.411963852999
2750,761350,E  CHELTENHAM  AVE,22600,B,4,Conventional,211.853453864326
2751,761352,E  CHELTENHAM  AVE,22600,B,4,Conventional,211.029816570429
2752,761351,E  CHELTENHAM  AVE,22600,B,4,Conventional,211.320382172671
